"sig.id"	"Immune.sig"	"UP.padj"	"UP.ES"	"UP.NES"	"tau"	"type"	"common_name"	"source"	"source_id"	"method"	"coef"	"consensus"	"MOA"	"Status"	"Target"	"DSS"
"sig_1133"	"Genes_DN"	0.0730434782608696	0.339021346208638	1.34399263004007	84.1293816219285	"D1"	"merbromin"	"LINCS"	"BRD-A21072306"	"LIMMA_t"	"trt"	1	"antiseptic"	"Approved"	NA	NA
"sig_11208"	"Genes_DN"	0.0314685314685315	0.37610301063519	1.46447469081342	84.0289254661722	"D1"	"KU-C104140"	"LINCS"	"BRD-K29143967"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.58574820009037
"sig_4341"	"Genes_DN"	0.00824742268041237	0.410278416812499	1.64434642665373	83.9897514673323	"D1"	"SD-6-035-A4"	"LINCS"	"BRD-K73371640"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_7021"	"Genes_DN"	0.0836012861736334	0.336612224879535	1.32503003187319	83.9090246406646	"D1"	"valproic-acid"	"LINCS"	"BRD-K41260949"	"LIMMA_t"	"trt"	1	"HDAC inhibitor"	"Approved"	"ABAT, ACADSB, ALDH5A1, HDAC1, HDAC2, HDAC9, OGDH, SCN10A, SCN11A, SCN1A, SCN1B, SCN2A, SCN2B, SCN3A, SCN3B, SCN4A, SCN4B, SCN5A, SCN7A, SCN8A, SCN9A"	0.550181257192371
"sig_2419"	"Genes_DN"	0.0260707635009311	0.374352037029899	1.47619369411116	83.8137987553372	"D1"	"acebutolol"	"LINCS"	"BRD-A29260609"	"LIMMA_t"	"trt"	1	"adrenergic receptor antagonist"	"Approved"	"ADRB1, ADRB2"	NA
"sig_7370"	"Genes_DN"	0.0222672064777328	-0.373803607291383	-1.52910206856405	-83.7032871043529	"D1"	"KU-C103676"	"LINCS"	"BRD-A35020550"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_303"	"Genes_DN"	0.0889328063241107	-0.319451123135227	-1.30277953764305	-83.6779350393722	"D1"	"quinpirole"	"LINCS"	"BRD-K26548821"	"LIMMA_t"	"trt"	0	"Unknown"	"Experimental"	NA	NA
"sig_6748"	"Genes_DN"	0.0164233576642336	-0.401630702443258	-1.55811262538319	-83.4612335174755	"D1"	"dexamethasone"	"LINCS"	"BRD-A93424738"	"LIMMA_t"	"trt"	0	"glucocorticoid receptor agonist"	"Approved"	"ANXA1, NOS2, NR0B1, NR3C1, NR3C2"	0.581831965600678
"sig_1415"	"Genes_DN"	0.0433212996389892	0.347115615101947	1.38977701199397	83.2938547824949	"D1"	"TTNPB"	"LINCS"	"BRD-K49685476"	"LIMMA_t"	"trt"	0	"retinoid receptor agonist"	"Experimental"	"RARA, RARB, RARG"	0.581441217835027
"sig_19731"	"Genes_DN"	0.0209643605870021	-0.366571841019044	-1.47732747155925	-82.5738597280792	"D1"	"BMS-191011"	"LINCS"	"BRD-K95609758"	"LIMMA_t"	"trt"	1	"potassium channel activator"	"Experimental"	"KCNMA1"	NA
"sig_15001"	"Genes_DN"	0.00652173913043478	-0.382349887969829	-1.56117082270716	-82.5040807879725	"D1"	"flurandrenolide"	"LINCS"	"BRD-K58746048"	"LIMMA_t"	"trt"	1	"Unknown"	"Approved"	NA	NA
"sig_7353"	"Genes_DN"	0.00153139356814701	0.506647609741794	1.80268403584348	82.4992141969246	"D1"	"emetine"	"LINCS"	"BRD-A25687296"	"LIMMA_t"	"trt"	0	"protein synthesis inhibitor"	"Experimental"	"RPS2"	0.677173726259292
"sig_3409"	"Genes_DN"	0.0022075055187638	-0.42293884901308	-1.68447236256657	-82.4668293929669	"D1"	"l-erythro-MAPP"	"LINCS"	"BRD-K09635134"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_614"	"Genes_DN"	0.0510440835266821	-0.341612097594769	-1.39726508870598	-82.4196782498987	"D1"	"KU-C104133"	"LINCS"	"BRD-K88832793"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.562526412145447
"sig_20813"	"Genes_DN"	0.0667678300455235	-0.350993853830392	-1.36898008504621	-82.1746394073924	"D1"	"nomegestrol"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"Unknown"	"Approved"	NA	NA
"sig_3350"	"Genes_DN"	0.0792291220556745	-0.333786688982097	-1.35622144939885	-82.0488794255855	"D1"	"famotidine"	"LINCS"	"BRD-K00673382"	"LIMMA_t"	"trt"	1	"histamine receptor antagonist"	"Approved"	"HRH2"	NA
"sig_5870"	"Genes_DN"	0.0338078291814947	0.370954711631777	1.46320550188426	81.5775000945419	"D1"	"KM-00519SC"	"LINCS"	"BRD-K22931010"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_2618"	"Genes_DN"	0.0268041237113402	-0.375345253849875	-1.52087251286953	-81.5544189988478	"D1"	"fludroxycortide"	"LINCS"	"BRD-K00824317"	"LIMMA_t"	"trt"	0	"glucocorticoid receptor agonist"	"Approved"	"NR3C1, SERPINA6"	0.605000243419115
"sig_18080"	"Genes_DN"	0.0126262626262626	0.398421715497795	1.64405303822131	81.5216701820467	"D1"	"ST-4066738"	"LINCS"	"BRD-K82395301"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.524778758250315
"sig_1164"	"Genes_DN"	0.00896860986547085	-0.384313086635883	-1.59423977517425	-81.239969441251	"D1"	"FG-7142"	"LINCS"	"BRD-K61951118"	"LIMMA_t"	"trt"	1	"GABA benzodiazepine site receptor inverse agonist"	"Experimental"	NA	NA
"sig_20421"	"Genes_DN"	0.00779220779220779	-0.374819931268994	-1.58033707329444	-81.2380139150394	"D1"	"niacin"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"NAD precursor, vitamin B"	"Approved"	"DGAT2, HCAR1, HCAR2, HCAR3, NNMT, QPRT"	NA
"sig_4242"	"Genes_DN"	0.0441176470588235	-0.346913604572129	-1.39747649522601	-81.0596249941547	"D1"	"formestane"	"LINCS"	"BRD-A31801025"	"LIMMA_t"	"trt"	0	"aromatase inhibitor"	"Approved"	"CYP19A1"	NA
"sig_20530"	"Genes_DN"	0.0753768844221105	-0.340453378886464	-1.34891166251484	-80.9657182168624	"D1"	"tropisetron"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"serotonin receptor antagonist"	"Approved"	"GLRA1, GLRA2, GLRB, HTR3A, HTR4"	0.54354829442993
"sig_16208"	"Genes_DN"	0.0207547169811321	0.384943836350609	1.54423460228056	80.7264579193943	"D1"	"lisinopril"	"LINCS"	"BRD-K67966701"	"LIMMA_t"	"trt"	1	"angiotensin converting enzyme inhibitor"	"Approved"	"ACE, ACE2"	NA
"sig_3200"	"Genes_DN"	0.0715746421267894	-0.336051618907288	-1.34991924049069	-80.5141082718398	"D1"	"KU-14R"	"LINCS"	"BRD-A38747044"	"LIMMA_t"	"trt"	1	"imidazoline receptor antagonist"	"Experimental"	NA	NA
"sig_1835"	"Genes_DN"	0.1125	0.312373105628526	1.26267653465272	80.4993901573999	"D1"	"androstanol"	"LINCS"	"BRD-K45834949"	"LIMMA_t"	"trt"	0	"Unknown"	"Experimental"	NA	NA
"sig_6800"	"Genes_DN"	0.0222841225626741	-0.360342284785437	-1.50633381956015	-80.4040770428959	"D1"	"diclofenac"	"LINCS"	"BRD-K08252256"	"LIMMA_t"	"trt"	1	"cyclooxygenase inhibitor"	"Approved"	"AKR1C3, ALOX5, ASIC1, ASIC3, KCNQ2, KCNQ3, PLA2G2A, PPARG, PTGS1, PTGS2, SCN4A"	0.500945614403659
"sig_196"	"Genes_DN"	0.0967117988394584	0.330144869137916	1.3131573397711	80.3820963601821	"D1"	"nadide"	"LINCS"	"BRD-A11132253"	"LIMMA_t"	"trt"	1	"electron acceptor"	"Approved"	"AHCY, AKR1A1, ALDH2, BLVRA, DHPS, DLD, GALE, HMGCR, HSD17B1, HSD17B4, IMPDH2, MGAM, P2RY11, SORD, TRPM2"	NA
"sig_6128"	"Genes_DN"	0.0554272517321016	-0.335375237760669	-1.37620558471961	-80.1173348398066	"D1"	"JAS07-002"	"LINCS"	"BRD-K71671265"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_1205"	"Genes_DN"	0.0527306967984934	0.350217229762948	1.3870882526534	80.0905299060678	"D1"	"hydroquinidine"	"LINCS"	"BRD-A06390036"	"LIMMA_t"	"trt"	1	"antiarrhythmic"	"Approved"	NA	0.593863573357189
"sig_3355"	"Genes_DN"	0.0826923076923077	-0.328741111103004	-1.30813416824562	-79.9705977028872	"D1"	"BH3I-1"	"LINCS"	"BRD-A71799696"	"LIMMA_t"	"trt"	0	"Unknown"	"Experimental"	NA	NA
"sig_2710"	"Genes_DN"	0.134920634920635	-0.320614305578254	-1.25181072359132	-79.9309570827262	"D1"	"nomegestrol"	"LINCS"	"BRD-K27351809"	"LIMMA_t"	"trt"	0	"Unknown"	"Approved"	NA	NA
"sig_13160"	"Genes_DN"	0.047085201793722	-0.356876533700974	-1.4357672939872	-79.8063956188328	"D1"	"HTS-12264SC"	"LINCS"	"BRD-K44136596"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_2555"	"Genes_DN"	0.101010101010101	-0.323844152478352	-1.29545851369615	-79.6199388435267	"D1"	"resmethrin"	"LINCS"	"BRD-A83431637"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_7480"	"Genes_DN"	0.202898550724638	0.30191601307774	1.18572737714773	79.5794805044792	"D1"	"demeclocycline"	"LINCS"	"BRD-A72130500"	"LIMMA_t"	"trt"	0	"bacterial 30S ribosomal subunit inhibitor"	"Approved"	NA	NA
"sig_2716"	"Genes_DN"	0.0737327188940092	-0.335351347030266	-1.36080998908669	-79.4793772391918	"D1"	"ginsenoside"	"LINCS"	"BRD-A65550283"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_6053"	"Genes_DN"	0.0462776659959759	0.344055458727055	1.3897952760539	79.314782930788	"D1"	"anagrelide"	"LINCS"	"BRD-K62200014"	"LIMMA_t"	"trt"	1	"phosphodiesterase inhibitor"	"Approved"	"PDE3A"	0.538705427378589
"sig_2848"	"Genes_DN"	0.0245614035087719	0.399788626624257	1.52766025411745	79.2611472730153	"D1"	"dephostatin"	"LINCS"	"BRD-K60274257"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.603300484158705
"sig_2727"	"Genes_DN"	0.0379241516966068	-0.352047423799741	-1.44160321376315	-79.1926122505904	"D1"	"FK-888"	"LINCS"	"BRD-K83508485"	"LIMMA_t"	"trt"	1	"tachykinin antagonist"	"Experimental"	"TACR1, TACR2"	0.569819818920804
"sig_1432"	"Genes_DN"	0.0412926391382406	-0.356840540830423	-1.43434532619707	-79.1602293529955	"D1"	"Y-27632"	"LINCS"	"BRD-K44084986"	"LIMMA_t"	"trt"	0	"rho associated kinase inhibitor"	"Experimental"	"PKIA, PKN2, PRKACA, PRKCE, ROCK1, ROCK2"	0.566887387726458
"sig_20598"	"Genes_DN"	0.01931330472103	-0.379625203690172	-1.53120476329797	-79.0344910975601	"D1"	"fluticasone"	"LINCS"	NA	"LIMMA_t"	"trt"	1	"Unknown"	"Approved"	NA	0.553080799736915
"sig_2791"	"Genes_DN"	0.0399305555555556	0.344896909614015	1.35978353358605	78.9056544576264	"D1"	"BD-1047"	"LINCS"	"BRD-K36864847"	"LIMMA_t"	"trt"	1	"adrenergic receptor antagonist"	"Experimental"	"SIGMAR1"	NA
"sig_10950"	"Genes_DN"	0.0984042553191489	-0.309551817251343	-1.30639451365784	-78.8444511843647	"D1"	"butamben"	"LINCS"	"BRD-K27217864"	"LIMMA_t"	"trt"	1	"sodium channel blocker"	"Withdrawn"	NA	NA
"sig_912"	"Genes_DN"	0.0212443095599393	0.405216882984544	1.5247652817233	78.4641714643708	"D1"	"fendiline"	"LINCS"	"BRD-A71033472"	"LIMMA_t"	"trt"	1	"calcium channel blocker"	"Experimental"	"HTR2B"	NA
"sig_3172"	"Genes_DN"	0.0845665961945032	-0.32131218856973	-1.32377419189116	-78.4496513435588	"D1"	"L-732138"	"LINCS"	"BRD-A96882008"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	0.641742155749169
"sig_2406"	"Genes_DN"	0.0829187396351575	0.346808130738313	1.3282034159249	78.4027870733304	"D1"	"SKF-82958"	"LINCS"	"BRD-A04438777"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
"sig_6964"	"Genes_DN"	0.0176600441501104	0.406894156009037	1.59172481575821	78.3346302436689	"D1"	"mycophenolic-acid"	"LINCS"	"BRD-K31542390"	"LIMMA_t"	"trt"	0	"dehydrogenase inhibitor, inositol monophosphatase inhibitor"	"Approved"	"IMPDH1, IMPDH2"	0.627192973983975
"sig_1394"	"Genes_DN"	0.112676056338028	0.324361587137391	1.27148422065276	78.2897704200919	"D1"	"taurocholic-acid"	"LINCS"	"BRD-K81062487"	"LIMMA_t"	"trt"	1	"Unknown"	"Experimental"	NA	NA
